source_text,target_text,language_pair,split,source_lang,target_lang,data_source
"An kabataan mahimo tutdoan hin iba-iba nga estratehiya ha pagsulbad han mga problema, sugad han pagdrowing hin mga dayagram, paghimo hin lamesa han mga datos, o pagtrabaho paatras tikang ha solusyon.","Ang mga bata ay maaaring turuan ng iba't ibang mga diskarte sa paglutas ng problema, tulad ng pagguhit ng mga diagram, paglikha ng mga talahanayan ng data, o pag-aaral ng solusyon.",war-tgl,test,war,tgl,alpaca
Mas ginpili niya an magpabilin ha probinsya kay mas presko an hangin ngan mamingaw an palibot dinhi.,Mas pinili niya ang manatili sa probinsya dahil mas sariwa ang hangin at tahimik ang paligid dito.,,test,war,tgl,conversational
hin-o an kasagaran nga iginkakaupod ni rayna elizabeth ii may kalabotan ha nasyonalidad?,ano ang karaniwang pinag-uusapan ni rayna elizabeth ii tungkol sa nasyonalidad?,war-tgl,test,war,tgl,alpaca
"Baga hin madulom na an langit dapit ha bukid, sigurado nga mauuran hin makusog ngan madugay maya-maya","Mukhang madilim na ang langit banda sa bundok, siguradong uulan nang malakas at matagal mamaya",,test,war,tgl,conversational
Pagkatangkod - An pamilya in kinahanglan magkultibar hin kultura hin pagkatangkod kun diin an mga miyembro in abrido ngan tinuod ha ira komunikasyon samtang mataktika ngan mahunahunaon gihapon.,Pag-uusap - Ang isang pamilya ay dapat na mag-uuri ng isang kulturang pag-uusap kung saan ang mga miyembro ay may bukas at tunay na komunikasyon habang ang taktika at pag-aalaga ay patuloy.,war-tgl,test,war,tgl,alpaca
sumaryoha an mga datos ha masunod nga lamesa ha usa nga tudling.,sumaryohin ang mga datos sa mga sumusunod na talahanayan sa isang talahanayan ng pag-uusap.,war-tgl,test,war,tgl,alpaca
Paghimo hin detalyado nga sitemap .,Ang paggawa ng detalyadong sitemap ay .,war-tgl,test,war,tgl,alpaca
Damo nga salamat han imo dako nga bulig ha pag-alsa hini nga mga mabug-at nga kahon.,Maraming salamat sa iyong malaking tulong sa pagbubuhat nitong mga mabibigat na kahon.,war-tgl,test,war,tgl,alpaca
"pag-analisar han sistema
14.",pag-analisa ng system 14.,war-tgl,test,war,tgl,alpaca
Pwede mangaro hin usa ka baso nga bugnaw nga tubig?,Pwede bang humingi ng isang baso ng malamig na tubig?,war-tgl,test,war,tgl,alpaca
Ginbabanabana nga an permafrost han Arctic may-ada damu hinduro nga carbon nga natirok ha sulod hin yinukot ka tuig.,Ang mga eksperto ay nag-aakala na ang permafrost ng Arctic ay maaaring mag-iimbak ng maraming karbon at natatambag na carbon sa loob ng libu-libong taon.,war-tgl,test,war,tgl,alpaca
hain na an imo asawa?,saan na ang asawa mong babae?,,test,war,tgl,conversational
Diri talagsahon nga makita an propesyonal nga mga organisasyon nga naghihimo liwat hin daku nga impluwensya.,Hindi karaniwan na makita ang mga propesyonal na organisasyon na gumagawa ng isang malaking impluwensiya.,war-tgl,test,war,tgl,alpaca
"Binmaton an halas, ""Buwa ito; diri kamo mapatay.","Subalit sinabi ng ahas sa babae, ""Tiyak na hindi kayo mamamatay.",war-tgl,test,war,tgl,alpaca
"PHP (Hypertext Preprocessor): Ini usa ka server-side scripting language nga gingagamit alang sa paghimo sa dinamiko, database-driven web applications","PHP (Hypertext Preprocessor): Ito ay gumagamit ng server-side scripting language na maaaring gamitin para sa paglikha ng mga dynamic, database-driven web applications",war-tgl,test,war,tgl,alpaca
"An regular nga pag-ehersisyo nabulig ha pagpagawas han endorphin, an hormone nga nakakapalipay ha pag-abat, ngan nakakabulig ha pagkaturog hin mas maopay, nga makakaiban han istres.","Ang regular na pag-eehersisyo ay makakatulong sa pagpapalaya ng endorphin, isang hormone na nagpapaligaya sa pagkalugi, at makakatulong sa mas mahusay na pagtulog, na nagpapaliwanag ng stress.",war-tgl,test,war,tgl,alpaca
"Handurawa an Tuna nga naputos hin maopay pariho hin burrito, nga an tortilla hito ginkukompwesto hin ginsalakot nga pipira nga gas nga nagkukompwesto han aton atmospera","I-make a Tuna na may masamang pag-aayos na katulad ng burrito, na ang tortilla ay may ginkgo compound na hindi nasasalamin ng ilang gas na nasa ating atmospera",war-tgl,test,war,tgl,alpaca
Pag-aghat han Pagtanom hin Kahoy: An pagtanom hin bag-o nga mga kahoy ha mga syudad in makakapaupay han kalidad han hangin tungod nga an mga kahoy in nakakasuyop hin carbon dioxide ngan nakakapagawas hin oxygen.,Pag-aalala sa Pag-aalaga ng Kahoy: Ang pag-aani ng mga bagong punungkahoy sa mga lunsod ay maaaring makaapekto sa kalidad ng hangin dahil ang mga punungkahoy ay sumasabit ng carbon dioxide at naglalabas ng oxygen.,war-tgl,test,war,tgl,alpaca
Paghatag hin eksklusibo nga mga promosyon ngan diskwento: Paghimo hin eksklusibo nga mga promosyon ngan diskwento para ha imo mga kustomer basi maaghat hira nga pumalit.,Pagbibigay ng mga eksklusibong promosyon at diskwento: Pagbibigay ng mga eksklusibong promosyon at diskwento para sa iyong mga customer upang sila ay makapagpalit.,war-tgl,test,war,tgl,alpaca
Diri gud niya kaya mawalay ha iya pamilya bisan pa kon dako an sweldo nga gin-aalok ha iya ha Manila.,Hindi talaga niya kayang mawalay sa kanyang pamilya kahit pa malaki ang sweldong inaalok sa kanya sa Maynila.,,test,war,tgl,conversational
Pagdali nala gihapon kamo dida kay madali na gud mag-alas siyete ngan malalate na kita hiton klase.,Magmadali na rin kayo riyan dahil malapit na talagang mag-alas siyete at mahuhuli na tayo sa klase.,,test,war,tgl,conversational
"Mga butang ha kalimpyo han kalugaringon (tuwalya, sabon, sipilyo, ngan iba pa)
24.","Mga bagay na hindi dapat i-compress ng sarili (tulad ng, sabon, sipon, sipon, at iba pa) 24.",war-tgl,test,war,tgl,alpaca
"Gamita utro an mga butang kutob ha mahihimo, pinaagi hin mga pamaagi sugad han paggamit utro o pagdonar.","Gamitin ang mga bagay-bagay hangga't maaari, sa pamamagitan ng mga paraan tulad ng pag-aari o donasyon.",war-tgl,test,war,tgl,alpaca
ano an mayda yana?,anong mayroon ngayon?,,test,war,tgl,conversational
Ano nga klase hin baterya an iyo ginbibiling?,Anong klase ng baterya ang kailangan?,war-tgl,test,war,tgl,alpaca
nakaturog ka ba hin maupay bisan kon makusog an uran kagab-i,nakatulog ka ba nang maayos kahit na malakas ang ulan kagabi,,test,war,tgl,conversational
pag-usisa han epekto han artipisyal nga intelihensya ha mga trabahador.,pag-aaral ng epekto ng artipisyal na katalinuhan sa mga manggagawa.,war-tgl,test,war,tgl,alpaca
Pirit ko nga ginhihinumdom kon hain ko ginbutang an akon mga lyabe san-o ako maturog kagab-i.,Pilit kong inaalala kung saan ko inilagay ang aking mga susi bago ako matulog kagabi.,,test,war,tgl,conversational
"An dagko nga mga linog in pwede mag-trigger hin iba pa nga natural hazards sugad han tsunami, landslide, ngan avalanche.","Ang mga link sa buwan ay maaaring mag-trigger ng iba pang mga natural na kalamidad tulad ng tsunami, landslide, at avalanche.",war-tgl,test,war,tgl,alpaca
"Nakakaamoy ako hin sunog nga kan-on tikang ha kusina, kadto ngan kitaa kon ano an nahitabo","Nakakaamoy ako ng sunog na kanin mula sa kusina, pumunta ka at tingnan kung ano ang nangyari",,test,war,tgl,conversational
"Waray pag-iha, nakuha niya an iya syahan nga pagtilaw hin tinuod nga away.","Walang bayad, nakuha niya ang kanyang sariling pag-aalaga at hindi ito tunay na malayo.",war-tgl,test,war,tgl,alpaca
Gin-Imbitar Kami Han Amon Propesor Nga Umatendir Han Seminar Parti Ha Computational Biology Ha Lunes.,Inimbitahan Kami Ng Aming Propesor Na Dumalo Sa Seminar Tungkol Sa Computational Biology Sa Lunes.,,test,war,tgl,conversational
diri ako natuod ha imo,hindi ako naniniwala sa iyo,,test,war,tgl,conversational
waray hiya makatoo han iya swerte - ini nga bag-o nga kalibutan in mas mahusay kaysa han iya ginhunahuna.,wala siyang nagawa sa kanyang kapalaran - ang mundo ay mas maganda kaysa sa naisip niya.,war-tgl,test,war,tgl,alpaca
Hinumduman ko pa,Naaalala ko pa,war-tgl,test,war,tgl,alpaca
"uniberso medyo haluag ngan misteryoso, sugad han bitoon ini mayda galaksi nga mayda haluag nga mga planeta.","ang uniberso ay medyo malalang at misteryo, gaya ng mga bituin sa mga galaksi at malalang mga planeta.",war-tgl,test,war,tgl,alpaca
An gab-i ngan adlaw duha nga magkaiba nga peryodo ha 24-oras nga sikolo nga nahibabaroan han pagkiwa han tuna may kalabotan ha adlaw.,Ang mga gabi at araw ay dalawang bahagi ng 24-oras na panahon ng paaralan na natututo sa pamamagitan ng pag-aayos ng mga usapin sa araw.,war-tgl,test,war,tgl,alpaca
Mayda ba partikular nga imo ginbibiling yana nga adlaw?,Ano ang partikular na tanong sa iyong araw-araw na pagbabasa?,war-tgl,test,war,tgl,alpaca
Diri ko pa karuyag kumaon yana.,Hindi ko pa gustong kumain ngayon.,war-tgl,test,war,tgl,alpaca
Hinaot Unta Nga Magpadayon An Aton Pagkakasangkay Bisan Kon Hirayo Kita.,Nawa'Y Magpatuloy Ang Ating Pagkakaibigan Kahit Na Magkalayo Tayo.,,test,war,tgl,conversational
"an aparato in diri gihapon nadadaog han tubig ngan tapotapo, nga mayda ip68 nga rating.","ang aparato ay hindi rin maaaring maging resistant sa tubig at dumi, na may ip68 rating.",war-tgl,test,war,tgl,alpaca
"ha luyo nga bahin, an mga hayop ha tuna sugad han karne han baka, manok, ngan baboy naghahatag liwat hin de-kalidad nga protina ngan iba-iba nga bitamina ngan mineral.","sa kabilang banda, ang mga hayop na mula sa tuna tulad ng karne ng baka, manok, at baboy ay nagbibigay din ng de-kalidad na protina at iba't ibang mga bitamina at mineral.",war-tgl,test,war,tgl,alpaca
"Kondi, kon ginkukuhaan an mga pagpugong han sibilisasyon, iginpapakita han mga bata nga kalalakin-an an kabangis han kinaiya han tawo ngan iginpapakita an kasisidman ha sulod.","Subalit, kapag tinatanggal ang mga pag-aalis ng sibilisasyon, ang mga batang lalaki ay nagpapakita ng kasamaan ng kalikasan ng tao at nagpapakita ng kadiliman sa loob.",war-tgl,test,war,tgl,alpaca
"para ha akon ha sakop (n):
     katapusan i mga elemento aada na ha lugar",para sa isang ha sa sakop (n): sa wakas ang mga elemento ay nasa lugar,war-tgl,test,war,tgl,alpaca
"Bisan kon may-ada pipira nga pagkapariho han duha nga estilo, may-ada liwat pipira nga importante nga kaibahan.","Bagaman may ilang pagkakatulad sa dalawang istilo, maaaring may mga mahalagang pagkakaiba din.",war-tgl,test,war,tgl,alpaca
Importante gud an pagpahiuyon basi makadungan ha nagbabag-o pirme nga merkado.,Ang mga pag-aayos ng mga basyo ay napakahalaga upang ang mga ito ay laging makamit sa merkado.,war-tgl,test,war,tgl,alpaca
"kon nagsusurat ka hin propesyonal o negosyo nga email, siguraduha nga basahon ito antes ipadara basi malikyan an anoman nga sayop o sayop ha pag-type.","kung nagsusulat ka ng isang propesyonal o negosyo email, siguraduhing basahin mo ito bago ipadala upang matiyak ang anumang mga pagkakamali o pag-type na pagkakamali.",war-tgl,test,war,tgl,alpaca
dako an akon pagtuo nga matatapos niya an kurso bisan kon damo an iya inaatubang nga kakurian.,malaki ang aking paniniwala na matatapos niya ang kurso kahit marami siyang hinaharap na paghihirap.,,test,war,tgl,conversational
Paghimo hin lista hin napulo nga propesyon ha natad han inhenyeriya.,Ang isang listahan ay hindi dapat isulat ng sampung propesyon sa natad ng inhinyeriya.,war-tgl,test,war,tgl,alpaca
Nagkanta hin kanta ngan nagsayaw an aktres,Nagkanta siya ng kanta at nagsayaw ang mga aktres,war-tgl,test,war,tgl,alpaca
Paghimo hin tudling-pulong mahitungod hin usa nga himo-himo nga karakter.,Huwag gumawa ng isang buong-pag-uusap tungkol sa isang tao na may-kagaya-gaya na karakter.,war-tgl,test,war,tgl,alpaca
Igpapasa ko an akon accomplishment report buwas basi mapirmahan han akon mga laboratory supervisor.,Ipapasa ko ang aking accomplishment report bukas para mapirmahan ng aking mga laboratory supervisor.,,test,war,tgl,conversational
"Seguridad ha Internet, pribado nga datos, ngan mga kabaraka ha etika .","Pag-iingat sa Internet, privacy ng data, at mga etikal na pahayag .",war-tgl,test,war,tgl,alpaca
An tagsa nga layer may-ada espisipiko nga bahin ha paghimo han mga kompyuter nga makigkomunikar ha usa kag usa ngan magpaangbit hin impormasyon.,Ang bawat layer ay may mga tiyak na bahagi na gumagawa ng mga computer na makipag-usap sa isa't isa at mag-switch ng impormasyon.,war-tgl,test,war,tgl,alpaca
"katungodsibil kasaysayan"" pagkapareho hustisya","karapatansibil kasaysayan"" pagkapara hustisya",war-tgl,test,war,tgl,alpaca
"Ha kataposan, nasantop han lalaki nga usahay an gimaopayi nga mga desisyon nahihimo kon namamati kita ha tingog han aton kasingkasing.","Sa wakas, ang tao ay nakikitang kung minsan ang mga pinakamainam na desisyon ay ginagawa kung tayo ay nakikinig sa tinig ng ating puso.",war-tgl,test,war,tgl,alpaca
"Lana sa utanon, para sa pagprito","Lana sa utanon, para sa pagprito",war-tgl,test,war,tgl,alpaca
Ginhulat Ko Hiya Hin Maiha Ha Terminal Kundi Waray Man Hiya Umabot Sanglit Umuli Nala Ako Nga Medyo Masurub-On.,Hinintay Ko Siya Nang Matagal Sa Terminal Ngunit Hindi Naman Siya Dumating Kaya Umuwi Na Lang Ako Na Medyo Malungkot.,,test,war,tgl,conversational
Nagpapauswag ini han awtoridad han site ngan nagpapauswag han ranggo hito ha mga resulta han makina han pagbiling.,Ito ay nag-aambag sa awtoridad ng site at nag-aambag sa ranggo nito sa mga resulta ng search engine.,war-tgl,test,war,tgl,alpaca
Deklaratibo nga pulong .,Declarative sa pulong .,war-tgl,test,war,tgl,alpaca
"ha kabug-usan, kun an mga tawo ""nagkikita hin mata ha mata"", hira in nagkaka-uyon ngan mayda dako nga lebel hin pag-intindi ha kada tagsa.","sa pangkalahatan, kapag ang mga tao ay ""nakikita ng mata"", sila ay sumasang-ayon sa isang babae na hindi pa nakakaintindi sa bawat isa.",war-tgl,test,war,tgl,alpaca
"samtang naagi ito ha evaporator, ginsusupsop hito an kapaso tikang ha pagkaon ngan hangin ha sulod han ref, salit nagpapatugnaw ito.","habang ito ay dumadaloy sa evaporator, ang ginsusupsupsop ay tumatanggap ng kapasidad mula sa pagkain at hangin sa loob ng ref, na nagpapahamak sa mga ito.",war-tgl,test,war,tgl,alpaca
"tikang han iginhatag nga teksto, pagkilala hin duha nga ehemplo nga may simboliko nga kahulogan.","mula sa ibinigay na teksto, magbigay ng dalawang halimbawa na may makahulugang simboliko.",war-tgl,test,war,tgl,alpaca
"An baho han bag-o nga ginluto nga mga biskwit diri-katoohan nga mapaso ngan nakakadani, nga nag-aaghat hin mga pagbati hin pagliaw ngan pagin sugad-balay.","Ang lugar na ito ay may mga hindi-suggested na mga biscuit na mainit at masarap, na may mga walang-pag-aaring mga panlasa at mga halaman na tulad ng bahay.",war-tgl,test,war,tgl,alpaca
"Mga depensa nga nahulog ha mga tiil han Lakers,
Mga leyenda nga mga drama nga maghuhuyop han imo hunahuna,
Usa ini nga dinastiya nga waray iba nga klase.","Mga depensa na tumatalo sa mga Lakers, mga alamat na nag-uulat sa iyong isip, ang Estados Unidos ay isang dinastiya na walang klase.",war-tgl,test,war,tgl,alpaca
Ano ba gud an imo ginbubuhat dida ha sulod han kwarto ha bug-os nga maghapon?,Ano ba talaga ang ginagawa mo diyan sa loob ng kwarto buong maghapon?,war-tgl,test,war,tgl,alpaca
"Ini nga mga bag in marig-on, mahugasan ngan pwede gamiton ha pamalit, pagbiyahe ha baybayon o komo adlaw-adlaw nga dara-dara.","Ang mga bag na ito ay may marig-on, reusable at maaaring gamitin sa pagbili, pagpunta sa baybayin o sa pang-araw-araw na pag-aalaga.",war-tgl,test,war,tgl,alpaca
Ano nga tuig gin-uyag an syahan nga opisyal nga mulay hin basketbol?,Anong taon ang pag-aalaga ng mga opisyal ng basketball?,war-tgl,test,war,tgl,alpaca
"An artipisyal nga intelihensya, o AI, nagdudumara hin mas importante nga bahin ha natad han pag-ataman han kahimsog.","Ang artipisyal na katalinuhan, o AI, ay isang mahalagang bahagi ng pag-unlad ng kalusugan.",war-tgl,test,war,tgl,alpaca
Ano an pipira nga butang nga imo ginpapasalamatan,Ano ang ilang bagay na nagpapasalamat ka,war-tgl,test,war,tgl,alpaca
natuod ako nga maabot gihapon an eksakto nga panahon nga matutuman an ngatanan naton nga mga inop.,naniniwala ako na darating din ang tamang panahon na matutupad ang lahat ng ating mga pangarap.,,test,war,tgl,conversational
Nagsiring an dentista nga dapat magsipilyo hin tulo ka beses ha usa ka adlaw basi maprotektaran an mga ngipon.,Sinabi ng dentista na dapat magsipilyo ng tatlong beses sa isang araw upang maprotektahan ang mga ngipin.,,test,war,tgl,conversational
"Banksy - usa nga peke nga ngaran nga nakabase ha Inglatera nga artista ha kalsada, aktibista ha politika, ngan direktor han pelikula.","Banksy - isang sikat na artista sa kalye, aktibista sa pulitika, at direktor ng pelikula na nakabase sa Inglatera.",war-tgl,test,war,tgl,alpaca
"makabungol an kahilom, nga nabubungkag la han pag-uwang han mga dahon ngan pag-uwang han mga sanga ha ilarom han tiil.","makabungbung ang kahilom, ang mga nakabungbung ay ang mga pagbubukod ng mga dahon at ang mga pagbubukod ng mga sanga sa ilalim ng mga paa.",war-tgl,test,war,tgl,alpaca
Nagtatrabaho an akon tatay ha pikas nga bungto sanglit panagsa la hiya umuli.,Nagtatrabaho ang tatay ko sa kabilang bayan kaya madalang siyang umuwi.,,test,war,tgl,conversational
"pagkahuman han bench press, sunod ko naman nga bubuhaton an shoulder press ngan triceps extensions.","pagkatapos ng bench press, susunod ko namang gagawin ang shoulder press at triceps extensions.",,test,war,tgl,conversational
Paghisguti an mga pakiana nga sadang tagdon ha paghimo hin plano ha negosyo.,Pag-usapan ang mga pakete na dapat gamitin sa paggawa ng isang plano sa negosyo.,war-tgl,test,war,tgl,alpaca
paghimo hin 5 nga pakiana mahitungod han paggamit hin bag-o nga smart phone.,gumawa ng 5 pakete tungkol sa paggamit ng bag ng smartphone.,war-tgl,test,war,tgl,alpaca
"salit, kon waray impormasyon mahitungod han tinuig nga pagbayad han interes han bond o han presyo hito, diri mahibabaroan an nawong nga kantidad hito basado la ha kantidad han kupon.","kaya, kung walang impormasyon tungkol sa taon ng pagbabayad ng interes ng bond o sa presyo nito, ang mga binary na halaga ay dapat na ibinahagi batay sa halaga ng kupon.",war-tgl,test,war,tgl,alpaca
Igin-Uli Niya Dayon An Payong Nga Iya Ginhuram Kay Maaram Hiya Nga Magagamit Ko.,Isinauli Niya Agad Ang Payong Na Kanyang Hiniram Dahil Alam Niyang Magagamit Ko.,,test,war,tgl,conversational
Gindapit niya ako nga magmeryenda ha ira kay mayda hiya ginluto nga bibingka.,Inimbitahan niya akong magmeryenda sa kanila dahil mayroon siyang nilutong bibingka.,war-tgl,test,war,tgl,alpaca
kita-kita ha sunod.,kita-kita na lang sa susunod.,war-tgl,test,war,tgl,alpaca
"Base han iginhatag nga mga pagrepaso, tagi hin grado an kada produkto ha sukol nga 1 ngadto ha 5.","Batay sa mga ibinigay na pagsusuri, bigyan ng rating ang bawat produkto sa isang sukat ng 1 hanggang 5.",war-tgl,test,war,tgl,alpaca
Lola: Diri ito patas.,Lola: Hindi ito patas.,war-tgl,test,war,tgl,alpaca
"Samtang an bagyo nagpapagawas han iya kasina, sugad ka masurub-on.","Habang ang bagyo ay nag-aalis sa kanyang kasina, tulad ng masurub-on.",war-tgl,test,war,tgl,alpaca
Ini nga mga gas in dako an hinungdan han polusyon ha hangin ngan pagbabag-o han klima.,Ang mga gas na ito ay pangunahing sanhi ng polusyon sa hangin at pagbabago ng klima.,war-tgl,test,war,tgl,alpaca
"Usa ka adlaw, nahulog an mula ha atabay han parag-uma.","Isang araw, bumagsak ang isang mula sa atbay ng parag-uma.",war-tgl,test,war,tgl,alpaca
"samtang gin-uutro ini nga proseso, gin-uuswag an abilidad han network ha pagkilala han mga hayop, ngan nagigin mas husto ito.","habang ang proseso ay paulit-ulit, ang kakayahan ng network na mag-track ang mga hayop ay pinabuting, at ito ay nagiging mas tumpak.",war-tgl,test,war,tgl,alpaca
Karuyag ko mabaruan kon sano malarga an barko pakadto ha Cebu yana,Gusto kong malaman kung kailan aalis ang barko papuntang Cebu ngayon,,test,war,tgl,conversational
"Makusog an hangin dinhi ha gawas, baga hin mauran na sanglit isara na an mga bintana","Malakas ang hangin dito sa labas, mukhang uulan na kaya isara na ang mga bintana",,test,war,tgl,conversational
"Tungod kay diri hiya maaram kon hain an iya kukuhaon, gindadara niya an charger han telepono.","Dahil hindi niya alam kung saan siya makakahanap, nagdala siya ng charger sa telepono.",war-tgl,test,war,tgl,alpaca
karuyag ko mag-usaan anay basi makapamalandong han akon mga desisyon,gusto kong mag-isa muna upang makapagnilay sa aking mga desisyon,,test,war,tgl,conversational
Pahuway anay kamo.,Magpahinga muna kayo.,,test,war,tgl,alpaca
Pagsumat hin hinungdan ngan epekto nga may kalabutan han iginhatag nga pahayag.,Pagbibigay ng isang pagbibigay ng dahilan at epekto na may kaugnayan sa ibinigay na pahayag.,war-tgl,test,war,tgl,alpaca
Mabug-at ini nga bagahe.,Mabigat itong bagahe.,,test,war,tgl,conversational
Pagdaog - pag-abat hin dako nga katagbaw ngan kalipay nga nakab-ot kun an maiha nga panuyo o hingyap in natuman na pinaagi hin pagtrabaho hin duro ngan pagpursigi.,Pagdaog - pag-aakit ng isang babae ng kasiyahan at kasiyahan na nakamit ang pinakamahabang buhay na kanyang inaasahang nakamit sa pamamagitan ng pag-aalaga at pag-aaral.,war-tgl,test,war,tgl,alpaca
Tawo 1: Aadto ito ha igbaw han bukid mga usa ka oras an kahirayo.,Lalaki 1: Sila ay nasa tuktok ng bundok ng isang oras mula sa lungsod.,war-tgl,test,war,tgl,alpaca
An abilidad ha pagbalik tikang ha mga kapakyasan ngan mga kapakyasan importante gud basi makab-ot an maiha nga kalamposan.,Ang kakayahang bumalik mula sa mga kabiguan at mga kabiguan ay mahalaga sa pagtagumpay sa pinakamalalaking tagumpay.,war-tgl,test,war,tgl,alpaca
Karuyag ko paliton ini nga cellphone kundi kulang pa an kwarta ha bangko.,Gusto kong bilhin ang cellphone na ito ngunit kulang pa ang pera sa bangko.,,test,war,tgl,conversational
Ginpakaon ko na an mga ayam ngan misay san-o ako sinulod dinhi ha kwarto,Pinakain ko na ang mga aso at pusa bago ako pumasok dito sa kwarto,,test,war,tgl,conversational
waray ko la ginbubuhat.,wala lang akong ginagawa.,,test,war,tgl,alpaca
Mas ginpili namon maglakat nala basi makatipig kami han plete ha sarakyan kay harani la man an merkado,Mas pinili naming maglakad na lang upang makatipid kami ng pamasahe sa sasakyan dahil malapit lang naman ang palengke,,test,war,tgl,conversational
diri gud makakapasok an akon anak yana kay mayda hiya hitaas nga kalatgon ngan padayon an iya ubo tikang kagab-i.,hindi talaga makakapasok ang aking anak ngayon dahil mayroon siyang mataas na lagnat at patuloy ang kanyang ubo simula kagabi.,,test,war,tgl,conversational
Iginbasar ito ha ideya nga an mga makina sadang mahibaro ngan makapahiuyon pinaagi han eksperyensya.,Ito ay nakabatay sa ideya na ang mga makina ay dapat matuto at mag-adjust sa pamamagitan ng karanasan.,war-tgl,test,war,tgl,alpaca
"makakabulig ini ha mga doktor ha paghimo hin personal nga mga plano ha pagtambal nga iginpahiuyon ha espisipiko nga panginahanglan han pasyente, nga nagpapauswag gud han posibilidad nga maglampos ha pag-opay.","ito ay makakatulong sa mga doktor na gumawa ng personal na mga plano sa paggamot na nakabatay sa mga partikular na pangangailangan ng pasyente, na lubhang nagpapahusay sa posibilidad ng pag-aayos ng mga sakit.",war-tgl,test,war,tgl,alpaca
Makuri gud sumakay hin dyip yana nga oras kay kadamo han mga estudyante nga nagmamadali pakadto ha eskwelahan,Napakahirap sumakay ng dyip sa oras na ito dahil ang daming mga estudyanteng nagmamadali papunta sa paaralan,,test,war,tgl,conversational
"Pasayloa, kundi kulang man ada an imo hinatag nga sukli ha akon kanina","Pasensya na, pero kulang yata ang ibinigay mong sukli sa akin kanina",war-tgl,test,war,tgl,alpaca
Ginpahinumdoman niya ako nga isara an purtahan kon malakat na ako pakadto ha tindahan,Pinaalalahanan niya akong isara ang pinto kapag aalis na ako papunta sa tindahan,,test,war,tgl,conversational
diri gud niya malilimtan an kamaopay han iya lolo nga nagpadako ha iya han una.,hindi talaga niya malilimutan ang kabutihan ng kanyang lolo na nagpalaki sa kanya noon.,,test,war,tgl,conversational
"Usa han mga pinaka-ikoniko nga karakter tikang han pelikula nga An Hadi nga Leon amo hi Simba, an bida han istorya.","Isa sa mga pinaka-ikonsikong mga karakter mula sa pelikula na An Hari na Leon amo ay si Simba, ang bayani ng kuwento.",war-tgl,test,war,tgl,alpaca
"Sugad nga AI, waray ako personal nga mga eksperyensya ha paggamit hin pisikal nga mga produkto.","Tulad ng AI, wala akong personal na karanasan sa paggamit ng mga pisikal na produkto.",war-tgl,test,war,tgl,alpaca
an iya diri pagkamakisangkayon ha iya mga amyaw nagresulta hin gutiay la nga kasangkayan.,ang mga hindi nakakasama sa kanilang mga kaibigan ay maaaring magresulta sa kaunting pagkakaibigan.,war-tgl,test,war,tgl,alpaca
Pwede ba niyo kitaon an pagkaada ha parabaligya o tindahan kun diin niyo karuyag paliton an mga sapatos?,Maaari ba akong tumingin sa mga pag-aari sa para-market o tindahan kung saan mo nais na ibenta ang sapatos?,war-tgl,test,war,tgl,alpaca
"Dugang pa, an polusyon ha hangin ngan tubig mahimo makadaot ha ihalas nga mga hayop, makadaot ha mga ekosistema, ngan makaiban han pagkaiba-iba han kinabuhi.","Bukod dito, ang polusyon sa hangin at tubig ay maaaring makapinsala sa mga hayop, makapinsala sa mga ekosistema, at makapinsala sa biodiversity.",war-tgl,test,war,tgl,alpaca
"usa nga okupado nga aga, nga nautod han tawag ha telepono tikang ha iya sangkay, nakahimo kan john nga urhi ha eskwelahan.","isang araw, kapag siya ay abala, siya ay tumanggap ng tawag sa telepono mula sa kanyang kaibigan, na nag-iwan kay john pagkatapos ng paaralan.",war-tgl,test,war,tgl,alpaca
Planoha an imo oras: Paghimo hin eskedyol ngan paghatag hin espisipiko nga oras para ha tagsa nga buruhaton.,Planohin ang iyong oras: Gumawa ng iskedyul at bigyan ng tiyak na oras para sa bawat gawain.,war-tgl,test,war,tgl,alpaca
Pilia an usa nga taga-host: Pilia an masasarigan nga taga-host nga nagtatanyag han mga bahin nga imo ginkikinahanglan ha barato nga presyo.,Pumili ng isang host: Pumili ng mga web host na nag-aalok ng mga bahagi ng iyong gink na kailangan sa abot-kayang presyo.,war-tgl,test,war,tgl,alpaca
"Adi an posible nga istraktura han diksyonaryo para han iginhatag nga tudling:

""
{
    ""Ngalan"": ""Jack"", .","May isang posibleng istraktura ng diksyunaryo para sa pagbibigay ng tudling: "" { ""Ngalan"": ""Jack"", .",war-tgl,test,war,tgl,alpaca
"Sugad ha igbaw sugad ha ubos, sugad ha ubos sugad ha igbaw, .","Tulad ng sa itaas tulad ng sa ubos, tulad ng sa ubos tulad ng sa itaas, .",war-tgl,test,war,tgl,alpaca
pag-utod hin 4 nga dagko nga patatas ngan ibutang ha linutoan nga plato.,pag-iipon ang 4 malaking potato at ilagay sa linutoan ng plato.,war-tgl,test,war,tgl,alpaca
karuyag ko magkanta ha videoke maya-maya kaupod an akon mga barkada basi mawara an akon stress.,gusto kong kumanta sa videoke mamaya kasama ang aking mga barkada para mawala ang stress ko.,,test,war,tgl,conversational
Paghimo hin lista han mga butang nga kinahanglanon han usa nga tawo ha pagsurat hin halipot nga istorya.,Gumawa ng isang listahan ng mga bagay na kailangan ng isang tao upang isulat ang isang maikling kuwento.,war-tgl,test,war,tgl,alpaca
Maupay nga udto,Magandang tanghali,,test,war,tgl,alpaca
